Experiment,lab,Language,Subject,Sex,KL,Age_months,Age_years,method,cite,typical
Schneider_Barner_2020,Barner,English (India),SW-SS-33,NA,Subset,47,3.9166666666666665,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,English (India),SW-ST-20,NA,Subset,55,4.583333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,English (India),SW-VM-15,NA,CP,69,5.75,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,English (India),SW-YD-10,NA,CP,61,5.083333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,English (India),SW-YT-1,NA,CP,52,4.333333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,English (India),SW-ZK-6,NA,CP,77,6.416666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,10072018-A,NA,Subset,58,4.833333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,10072018-D,NA,CP,60,5,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,10072018-J,NA,Subset,61,5.083333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,10072018-V,NA,CP,65,5.416666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,11072018-J,NA,Subset,62,5.166666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,11072018-JU,NA,Subset,53,4.416666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,11072018-L,NA,Subset,48,4,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,11072018-M,NA,CP,77,6.416666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,11072018-T,NA,Subset,51,4.25,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,11072018-V,NA,CP,58,4.833333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,12072018-I,NA,Subset,48,4,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,12072018-J,NA,Subset,47,3.9166666666666665,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,12072018-M,NA,Subset,44,3.6666666666666665,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,12072018-Ž,NA,Subset,45,3.75,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,18072018-B,NA,Subset,51,4.25,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,18072018-D,NA,CP,75,6.25,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,18072018-G,NA,CP,62,5.166666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,18072018-IZ,NA,Subset,54,4.5,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,19072018-B,NA,CP,66,5.5,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,19072018-E,NA,CP,74,6.166666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,19072018-J,NA,Subset,46,3.8333333333333335,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,19072018-M,NA,CP,63,5.25,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,19072018-P,NA,Subset,52,4.333333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,19072018-T,NA,Subset,45,3.75,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,20072018-Z,NA,Subset,46,3.8333333333333335,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,21062018-A,NA,CP,75,6.25,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,21062018-DV,NA,CP,60,5,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,21062018-PD,NA,CP,75,6.25,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,21062018-PD,NA,CP,60,5,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,21062018-TE,NA,CP,71,5.916666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,21062018-U,NA,CP,68,5.666666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,21062018E,NA,CP,70,5.833333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,21062018IL,NA,CP,71,5.916666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,21062018IZ,NA,CP,69,5.75,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,21062018J,NA,CP,64,5.333333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,21062018Ž,NA,CP,67,5.583333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,21082018-PD,NA,CP,67,5.583333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,22062018-DA,NA,CP,56,4.666666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,22062018-ER,NA,CP,63,5.25,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,22062018-LV,NA,Subset,52,4.333333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,22062018-MA,NA,Subset,53,4.416666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,28062018-E,NA,CP,76,6.333333333333333,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,28062018-L,NA,CP,72,6,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,28062018-M,NA,Subset,59,4.916666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
Schneider_Barner_2020,Barner,Slovenian,29062018-N,NA,Subset,68,5.666666666666667,Non-titrated,"Schneider, R. M., Sullivan, J., Marusic, F., Biswas, P., Mismas, P., Plesnicar, V., & Barner, D. (2020). Do children use language structure to discover the recursive rules of counting?. Cognitive psychology, 117, 101263.",non-typical
